text	local_time	like_count	user_screen_name	retweet_count	reply_count
"La solidarité nationale doit être réservée aux Français. Je supprimerai les aides sociales non contributives aux étrangers : allocations familiales, allocations logement, RSA et minimum vieillesse.
#le79Inter https://twitter.com/ZemmourEric/status/1471444087211704320/video/1"	2021-12-16T11:36:23	1578	ZemmourEric	373	47
"L’immigration nouvelle pourrit la vie des immigrés qui sont déjà là. On va arrêter les flux et expulser les clandestins et ceux qui n’ont ni travail, ni papiers. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507322818492518407/video/1"	2022-03-25T12:25:06	1566	ZemmourEric	536	30
"L’Immigration Zéro, Mme Le Pen dit que ce n’est qu’un slogan. Pour moi, c’est une volonté.
#DemandezLeProgramme
https://twitter.com/i/status/1499148869250297858/video/1"	2022-03-02T22:35:27	1565	ZemmourEric	431	71
Parlez à nos soldats, demandez-leur s’ils sont fiers d’être allés en Libye au prix de notre sécurité, de la stabilité de la région, de l’implantation de Daesh et de millions de migrants qui ont déferlé sur l’Europe ! Est-ce cela une politique internationale digne de la France ? https://twitter.com/ZemmourEric/status/1495021868788723713/photo/1	2022-02-19T13:06:04	1556	ZemmourEric	436	30
"20 % d’étrangers occupent nos logements sociaux. Nous disons ""stop"". Ca suffit ! La fête est finie. Nous réserverons nos logements sociaux aux Français.
#ZemmourLille #PouvoirDAchat
https://twitter.com/i/status/1490017923850813443/video/1"	2022-02-05T17:44:00	1510	ZemmourEric	460	41
"Nous vivons un phénomène démographique de masse jamais vu dans l’Histoire. Si on ne l’arrête pas, la France sera un pays africain, islamisé, dans dix ou vingt ans. Je veux l’empêcher. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507326279288303621/video/1"	2022-03-25T12:14:21	1509	ZemmourEric	571	41
"La perversité de la gestion bureaucratique, c’est qu’on prend des médecins étrangers parce qu’ils sont moins chers. Sous ma présidence, je ferai tout pour qu’on en ait de moins en moins besoin.
#Élysée2022 https://twitter.com/ZemmourEric/status/1469058090934972420/video/1"	2021-12-09T21:35:17	1504	ZemmourEric	405	65
"Emmanuel Macron se moque des Français et de ce qu’ils vivent. Je suis venu ici pour montrer ce qui se passe et que Macron, la droite et la gauche tolèrent. Il faut montrer cela aux Français. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507319611632631818/video/1"	2022-03-25T12:16:56	1501	ZemmourEric	591	32
"Soyez en cohérence avec vos principes : accueillerez-vous tous les migrants victimes de toutes les guerres, d’où qu’ils viennent ? Mme Pécresse a une fausse politique de fermeté sur l’immigration.
#ZemmourPresident
#ZemmourVsPecresse
https://twitter.com/i/status/1502269790383185922/video/1"	2022-03-11T13:14:32	1494	ZemmourEric	501	84
"La réussite de mon quinquennat sera jugée sur mes réalisations en matière d’immigration, de sécurité, d’école, de dynamisme économique et de réindustrialisation.
#LeGrandRDV
https://twitter.com/i/status/1495353821924577280/video/1"	2022-02-20T11:24:14	1493	ZemmourEric	402	70
"Les Européens sont tellement faibles que tout le monde leur fait du chantage aux migrants. Tant qu’un pays comme la France ne dira pas : « les migrants, terminé », tout le monde le fera.
#le79Inter #Elysee2022
https://twitter.com/i/status/1490592946344931328/video/1"	2022-02-07T08:14:17	1477	ZemmourEric	470	16
"Je ne suis pas un politicien. Je suis journaliste, écrivain, et j’ai tout arrêté pour régler ces questions que les politiciens ne réglaient plus depuis quarante ans par lâcheté.
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507296991360999429/video/1"	2022-03-25T10:44:57	1477	ZemmourEric	546	38
"Je baisserai massivement les impôts de production de trente milliards d’euros afin que nos entreprises se battent à armes égales avec leurs concurrents étrangers.
#Les48HdelaReconquete #ZemmourAgen
https://twitter.com/i/status/1502685090362580995/video/1"	2022-03-12T19:24:58	1466	ZemmourEric	459	62
"Il faut qu'il y ait un contrôle bien plus efficace des investissements étrangers. Des sociétés américaines rachètent nos pépites, nous piquent nos savoir-faire et M. Macron s’enorgueillit de cela, moi pas.
#GGRMC #ZemmourReconquete
https://twitter.com/i/status/1505845729599930371/video/1"	2022-03-21T11:13:39	1463	ZemmourEric	486	46
"Il n’y a qu’une seule solution : moi, je vous débarrasserai des ces gens. Tout le reste n’est qu’agitation. Qu’ils soient de droite ou de gauche, les politiques ne font rien. Je ne tolère pas cela. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507306656668999705/video/1"	2022-03-25T11:02:31	1448	ZemmourEric	542	28
"Je ne participe pas pour jouer, je ne prépare pas non plus l’après. Je veux être Président parce que je pense vraiment que la France est en grand danger. Je veux la sauver du grand remplacement.
#MissionConvaincreLCI #DynamiqueZemmour
https://twitter.com/i/status/1489025249916170246/video/1"	2022-02-03T09:31:39	1446	ZemmourEric	390	34
"C’est un peu facile de faire venir des médecins étrangers à cause de l’impéritie des gouvernements précédents. Je connais beaucoup de jeunes Français qui n’ont pas pu être médecins pour un quart de point.
#BonjourChezVous
https://twitter.com/i/status/1486237522611085315/video/1"	2022-01-26T09:12:38	1433	ZemmourEric	441	31
"Le mélange est possible quand on parle la même langue, qu’on a la même culture. Pas quand une culture s’impose à une autre. J’arrête l’immigration car c’est le nombre qui pose problème.
#LaFranceDansLesYeux #ZemmourPrésident
https://twitter.com/i/status/1491537265025298442/video/1"	2022-02-09T22:51:09	1405	ZemmourEric	384	31
"À chaque fois que je suis passé à Beaune ou à Dijon, j’ai rencontré des Français qui m’ont toujours accueilli comme un ami. Des Français qui étaient fiers de me faire découvrir leurs vignes, leur gastronomie et leur Histoire. Des Français qu’on ne peut qu’aimer.
#ZemmourSaulieu"	2022-02-12T15:13:32	1383	ZemmourEric	319	26
"Les prestations sociales non contributives ne seront pas touchées par les étrangers. Il y a trop d'assistanat, ça décourage les travailleurs qui touchent un salaire à peine plus élevé que les aides sociales.
#GGRMC
#ZemmourReconquete
https://twitter.com/i/status/1505855242285502468/video/1"	2022-03-21T12:08:18	1383	ZemmourEric	455	44
"Les témoignages des riverains qui souffrent de cette promiscuité sont poignants. Je suis plus que jamais déterminé à régler la question de la sécurité qui hante les Français. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507330256365051913/video/1"	2022-03-25T12:26:24	1383	ZemmourEric	496	37
"J'ai connu la banlieue avant le regroupement familial, ce qui me permet de dire que l’immigration n’est plus une chance pour la France. J’ai connu le temps où ma mère ne fermait jamais sa porte à clef.
#LaFranceDansLesYeux #ZemmourPrésident
https://twitter.com/i/status/1491536209302233089/video/1"	2022-02-09T22:49:47	1377	ZemmourEric	411	30
"Avec ces recettes nous allégerons les charges qui pèsent sur les salaires des Français les plus modestes. Il n’est plus admissible que votre fiche de paye vienne financer l’assistanat des étrangers.
#ZemmourLille #PouvoirDAchat"	2022-02-05T18:38:43	1374	ZemmourEric	349	32
"Et je ne vous parle pas du RSA et des allocations en tout genre. Nous finançons notre grand remplacement au prix de notre grand déclassement.
#ZemmourLille #PouvoirDAchat
https://twitter.com/i/status/1490017229324402695/video/1"	2022-02-05T17:43:00	1372	ZemmourEric	394	24
"Puisqu’on ne veut pas de frontières à l’extérieur de la France et de l’Europe, on a des murs à l’intérieur. Les frontières ont été inventées pour maintenir la paix.
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507310926667685890/video/1"	2022-03-25T11:13:03	1361	ZemmourEric	545	36
"Ma politique, c’est plus de travail pour les Français, moins de prestations pour les étrangers. Si on paie tant d’impôts, c’est parce que nous croulons sous un système qui n’est plus supportable.
#DynamiqueZemmour #MissionConvaincreLCI
https://twitter.com/i/status/1489019145853325313/video/1"	2022-02-03T09:17:17	1347	ZemmourEric	362	29
"Pour lutter contre le Grand remplacement, il faut la remigration, c’est-à-dire le renvoi de tous les étrangers qui nous menacent : clandestins, délinquants, criminels, fichés S. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507296158716157957/video/1"	2022-03-25T10:44:13	1342	ZemmourEric	544	29
"Les électeurs de LR attendent la plus grande fermeté sur l'immigration. Cela fait 30 ans qu'ils attendent la politique que je propose : c'était la promesse du RPR de Jacques Chirac.
#ZemmourProgramme
https://twitter.com/i/status/1506623625507610628/video/1"	2022-03-23T18:23:07	1321	ZemmourEric	468	43
"Il faut arrêter toute immigration. Le peuple français vit un grand remplacement. Les autres candidats veulent arrêter l’immigration illégale sauf qu’elle est liée à l’immigration légale.
#LaFranceDansLesYeux #ZemmourPrésident
https://twitter.com/i/status/1491528593314390019/video/1"	2022-02-09T22:08:18	1315	ZemmourEric	387	32
"Les Français, les immigrés européens ont fui les banlieues à cause de la violence, du trafic de drogue, du mode de vie islamique. Les jeunes femmes se font cracher dessus quand elles sortent en robe.
#LaFranceDansLesYeux #ZemmourPrésident
https://twitter.com/i/status/1491536710060199944/video/1"	2022-02-09T22:50:58	1312	ZemmourEric	380	41
"Les policiers me disent tous qu’ils ne peuvent rien faire parce qu’ils ne reçoivent pas d’ordre. Ils n’attendent que quelqu’un qui leur en donne. Avec moi, les policiers pourront se défendre. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507324949815513094/video/1"	2022-03-25T12:12:15	1306	ZemmourEric	511	24
"Des étrangers qu’on a accueillis saccagent la France. Vous dites vous-même que si des gens que vous avez nourris et logés saccageaient tout chez vous, vous les renverriez. C’est ce que je propose. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507318574456741889/video/1"	2022-03-25T12:21:23	1292	ZemmourEric	457	27
"Je m'attaquerai aux filières de l'immigration.

Mon programme sur l'immigration : https://programme.zemmour2022.fr/immigration

#FaceABFM https://twitter.com/ZemmourEric/status/1481385834859438091/photo/1"	2022-01-12T22:01:20	1265	ZemmourEric	334	34
"Tous les maires me disent que la loi SRU est une catastrophe, que l’on déverse dans nos petites villes les ravages de l’immigration qui auparavant étaient concentrés dans les cités.
#le79Inter #Elysee2022
https://twitter.com/i/status/1490594947279503362/video/1"	2022-02-07T08:16:16	1261	ZemmourEric	434	17
"Partout en France, il y a des enclaves étrangères qui grandissent et se répandent. Il y a des endroits où on ne parle plus français, où il n’y a plus que des femmes voilées et des hommes en djellaba. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507327881386643473/video/1"	2022-03-25T12:24:31	1252	ZemmourEric	442	26
"Nous allégerons les charges qui pèsent sur les salaires des Français les plus modestes. Il n’est plus admissible que votre fiche de paye vienne financer l’assistanat des étrangers.
#ZemmourLille #PouvoirDAchat
https://twitter.com/i/status/1490018373362765825/video/1"	2022-02-05T17:46:50	1238	ZemmourEric	376	37
"Je ne mets pas en cause les médecins étrangers et je les remercie. Mais j’aurais préféré des médecins français et qu’on ne les empêche pas, pour un demi-point, de faire médecine.
#LaFranceDansLesYeux #ZemmourPrésident
https://twitter.com/i/status/1491523176802754563/video/1"	2022-02-09T22:00:32	1206	ZemmourEric	367	19
"Dès notre arrivée au pouvoir, nous allons cesser de prendre aux Français les milliards d’euros consacrés chaque année à l'accueil et à l’entretien des millions d’étrangers qui vivent sur notre sol.
#ZemmourLille #PouvoirDAchat
https://twitter.com/i/status/1490016708630827012/video/1"	2022-02-05T17:39:29	1196	ZemmourEric	336	28
"La reconquête que nous défendons, c’est lutter contre le grand remplacement pour lutter contre le grand déclassement !
#ZemmourLille #PouvoirDAchat"	2022-02-05T19:20:59	1176	ZemmourEric	277	14
"En France, les immigrés n’ont pas été parqués. Mais, venant de plus en plus nombreux, ils ont imposé leur mode de vie. Il y a eu de plus en plus de kebabs, de boucheries halal, de femmes voilées…
#LaFranceDansLesYeux #ZemmourPrésident
https://twitter.com/i/status/1491535011287289860/video/1"	2022-02-09T22:48:10	1165	ZemmourEric	337	23
"J’ai grandi ici, Monsieur. Je suis là pour vous protéger. Ce quartier, je le connais. Ces gens-là, je vais les renvoyer chez eux. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507298794861469699/video/1"	2022-03-25T10:53:32	1146	ZemmourEric	415	34
"Les délinquants étrangers seront renvoyés chez eux. Les autres iront en prison avec des peines plancher. Nous nettoierons tout ça. Ce que vous vivez est honteux et la classe politique s’en moque. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507303794509500416/video/1"	2022-03-25T11:00:09	1130	ZemmourEric	443	51
"Je pense que Poutine a sous-estimé l'émergence d'un sentiment national ukrainien. Les Ukrainiens se battent, c'est un peuple fier, ils résistent face à l'offensive d'une armée plus puissante que la leur.
#DemandezLeProgramme 
https://twitter.com/i/status/1499115223600488452/video/1"	2022-03-02T20:21:10	1110	ZemmourEric	341	101
"Mme Hidalgo et le gouvernement ne sont pas hostiles à ces « haltes soins addiction ». Et il y en aura ici, si on ne fait rien, si on ne nettoie pas cet endroit. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507321282026745856/video/1"	2022-03-25T12:23:53	1095	ZemmourEric	392	20
"Je vois des gens qui pourrissent la vie des Français et la vie du quartier. Ils n’ont rien à faire ici. Regardez : c’est fou ! Les riverains sont malheureux. Un président doit protéger son peuple. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507301075757457409/video/1"	2022-03-25T10:56:15	1072	ZemmourEric	435	22
"Pour assurer le rayonnement de la France, il faudra sélectionner les étudiants étrangers et augmenter leurs droits de scolarité.
#FaceABFM https://twitter.com/ZemmourEric/status/1481421629104304130/video/1"	2022-01-13T00:23:34	1059	ZemmourEric	244	12
"Les flux migratoires pourrissent la vie de tous : les Français et les immigrés réguliers. Mais je tiens à répéter qu’en France, les Français sont prioritaires. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507324262163664917/video/1"	2022-03-25T12:10:52	1058	ZemmourEric	389	12
"Les policiers font ce qu’ils peuvent, ils sont formidables. Mais ils ne reçoivent pas les ordre requis. Il faut une expulsion systématique de tous ces gens qui n’ont rien à faire ici.
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507302923038072835/video/1"	2022-03-25T10:56:30	1045	ZemmourEric	376	27
"On aidera les commerçants du quartier en nettoyant la colline du crack. Je connais très bien ce quartier : il y a toujours les mêmes immeubles, mais ce n’est plus la même population. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507325646371971075/video/1"	2022-03-25T12:13:35	1043	ZemmourEric	376	14
"« À chaque fois qu’on a essayé de venir, on a dû faire marche arrière. »Jean-Marc Morandini

Et après on dit que l’ordre règne, que la police va partout où elle veut. C’est faux, on le voit bien.
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507297904427425799/video/1"	2022-03-25T10:45:35	1041	ZemmourEric	408	16
"Pour le logement social, la priorité sera donnée aux Français. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507323189537525761/video/1"	2022-03-25T12:09:38	1036	ZemmourEric	348	25
"La provocation, c’est que le pouvoir tolère cela. Cette situation est scandaleuse et on peut la traiter en nettoyant tout cela. Je veux montrer à la France entière ce que les riverains vivent. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507305885584048128/video/1"	2022-03-25T11:01:01	1018	ZemmourEric	384	18
"J’ai vu la dégradation de ce quartier. La police doit reprendre possession de cet endroit. Puis, il faut renvoyer les clandestins et tous les trafiquants étrangers. Je suis là pour vous protéger. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507299730396700682/video/1"	2022-03-25T10:53:46	998	ZemmourEric	363	23
"C’est tragique pour tout le monde. Pour ceux qui sont là et pour les riverains. La responsabilité de l’État, c’est de protéger le peuple français.
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507309594778951707/video/1"	2022-03-25T11:12:24	961	ZemmourEric	343	23
"Les salles de shoot pourrissent la vie des riverains qui vivent un enfer. On dissémine le trafic de drogue à ciel ouvert. La plupart des trafiquants sont étrangers. On doit les expulser. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507322044807004165/video/1"	2022-03-25T11:44:08	921	ZemmourEric	323	20
"Longtemps le Nord fut cette terre où ouvriers français et immigrés se retrouvaient au café et à l’église, où les étrangers adoptaient sans rechigner le mode de vie des Français qu’ils côtoyaient.
#ZemmourLille #PouvoirDAchat
https://twitter.com/i/status/1489988861472256006/video/1"	2022-02-05T16:04:27	849	ZemmourEric	254	11
"Vous savez mieux que personne, ici, quels sont les ravages d’une société où le travail est méprisé, où les travailleurs sont remplacés au nom de la mondialisation heureuse et de l’immigration.
#ZemmourLille #PouvoirDAchat
https://twitter.com/i/status/1489992501834432518/video/1"	2022-02-05T16:36:00	819	ZemmourEric	240	4
"Le pouvoir d’achat, c’est ce qui vous reste quand vous cessez de financer une bureaucratie écrasante, des millions d’étrangers qui ne travaillent pas, l’assistanat généralisé, l’endettement incontrôlé de l’État, l’aide en pure perte aux pays pauvres du monde entier.
#ZemmourLille"	2022-02-05T16:48:40	754	ZemmourEric	231	10
"Et nous avions des raisons de penser qu’on éviterait la guerre. Car la catastrophe qui coûterait des milliers de vies ukrainiennes aurait pu être évitée.
#ZemmourChambéry"	2022-02-25T19:51:35	696	ZemmourEric	175	15
"C’est cette loi qui a concentré les difficultés liées à l’immigration. Entre 20% et 30% des demandes de logements sociaux sont faites par des étrangers. Encore une fois, les organismes HLM ne donnent pas les chiffres précis, pour ne pas choquer les Français.
#Chateaudun"	2022-01-07T20:39:26	164	ZemmourEric	39	1
